name,name_english,image,mp3,pdf,language,theme,subtheme,subtheme_no_language
el huésped,the guest,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_hotel/guest.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_hotel/guest.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/guest_the_trip_spanish.pdf,spanish,the_trip_spanish,hotel_spanish,hotel
dormir,to sleep,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_hotel/to_sleep.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_hotel/to_sleep.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/to_sleep_the_trip_spanish.pdf,spanish,the_trip_spanish,hotel_spanish,hotel
relajar,to relax,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_hotel/to_relax.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_hotel/to_relax.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/to_relax_the_trip_spanish.pdf,spanish,the_trip_spanish,hotel_spanish,hotel
ir de compras,to go shopping,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_hotel/to_go_shopping.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_hotel/to_go_shopping.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/to_go_shopping_the_trip_spanish.pdf,spanish,the_trip_spanish,hotel_spanish,hotel
la arena,the sand,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_beach/sand.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_beach/sand.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_beach/sand_the_trip_spanish.pdf,spanish,the_trip_spanish,beach_spanish,beach
el agua,the water,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_beach/water.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_beach/water.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_beach/water_the_trip_spanish.pdf,spanish,the_trip_spanish,beach_spanish,beach
las sandalias,the sandals,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_beach/sandals.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_beach/sandals.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_beach/sandals_the_trip_spanish.pdf,spanish,the_trip_spanish,beach_spanish,beach
la loción protectora,the sunscreen,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_beach/sunscreen.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_beach/sunscreen.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_beach/sunscreen_the_trip_spanish.pdf,spanish,the_trip_spanish,beach_spanish,beach
la palmera,the palm tree,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_beach/palm_tree.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_beach/palm_tree.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_beach/palm_tree_the_trip_spanish.pdf,spanish,the_trip_spanish,beach_spanish,beach
las olas,the waves,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_beach/waves.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_beach/waves.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_beach/waves_the_trip_spanish.pdf,spanish,the_trip_spanish,beach_spanish,beach
los caracoles,the seashells,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_beach/seashells.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_beach/seashells.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_beach/seashells_the_trip_spanish.pdf,spanish,the_trip_spanish,beach_spanish,beach
el velero,the sailboat,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_beach/sailboat.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_beach/sailboat.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_beach/sailboat_the_trip_spanish.pdf,spanish,the_trip_spanish,beach_spanish,beach
el/la salvavidas,the lifeguard,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_beach/lifeguard.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_beach/lifeguard.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_beach/lifeguard_the_trip_spanish.pdf,spanish,the_trip_spanish,beach_spanish,beach
pescar,to fish,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_beach/to_fish.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_beach/to_fish.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_beach/to_fish_the_trip_spanish.pdf,spanish,the_trip_spanish,beach_spanish,beach
nadar,to swim,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_beach/to_swim.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_beach/to_swim.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_beach/to_swim_the_trip_spanish.pdf,spanish,the_trip_spanish,beach_spanish,beach
jugar,to play,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_images/images_beach/to_play.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_audio/audio_beach/to_play.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_spanish/theme_the_trip/subtheme/word_pdfs/pdfs_beach/to_play_the_trip_spanish.pdf,spanish,the_trip_spanish,beach_spanish,beach
le feu de signalisation ,the traffic light,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_street/traffic_light.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_street/traffic_light.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_street/traffic_light_city_french.pdf,french,city_french,street_french,street
le croisement,the intersection,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_street/intersection.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_street/intersection.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_street/intersection_city_french.pdf,french,city_french,street_french,street
le panneau,the sign,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_street/sign.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_street/sign.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_street/sign_city_french.pdf,french,city_french,street_french,street
le trottoir,the sidewalk,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_street/sidewalk.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_street/sidewalk.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_street/sidewalk_city_french.pdf,french,city_french,street_french,street
la boîte aux lettres,the mailbox,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_street/mailbox.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_street/mailbox.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_street/mailbox_city_french.pdf,french,city_french,street_french,street
le pont,the bridge,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_street/bridge.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_street/bridge.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_street/bridge_city_french.pdf,french,city_french,street_french,street
le piéton,the pedestrian,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_street/pedestrian.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_street/pedestrian.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_street/pedestrian_city_french.pdf,french,city_french,street_french,street
le fleuve,the river,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_street/river.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_street/river.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_street/river_city_french.pdf,french,city_french,street_french,street
Attention!,Watch out! Careful!,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_street/watch_out_careful.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_street/watch_out_careful.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_street/watch_out_careful_city_french.pdf,french,city_french,street_french,street
marcher,to walk,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_street/to_walk.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_street/to_walk.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_street/to_walk_city_french.pdf,french,city_french,street_french,street
attendre,to wait for,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_street/to_wait_for.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_street/to_wait_for.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_street/to_wait_for_city_french.pdf,french,city_french,street_french,street
faire attention,to be careful,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_street/to_be_careful.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_street/to_be_careful.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_street/to_be_careful_city_french.pdf,french,city_french,street_french,street
le musée,the museum,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_buildings/museum.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_buildings/museum.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_buildings/museum_city_french.pdf,french,city_french,buildings_french,buildings
l’hôpital,the hospital,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_buildings/hospital.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_buildings/hospital.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_buildings/hospital_city_french.pdf,french,city_french,buildings_french,buildings
le parc,the park,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_buildings/park.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_buildings/park.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_buildings/park_city_french.pdf,french,city_french,buildings_french,buildings
l’école,the school,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_buildings/school.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_buildings/school.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_buildings/school_city_french.pdf,french,city_french,buildings_french,buildings
le cinéma,the movie theater,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_buildings/movie_theater.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_buildings/movie_theater.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_buildings/movie_theater_city_french.pdf,french,city_french,buildings_french,buildings
le centre commercial ,the mall,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_buildings/mall.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_buildings/mall.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_buildings/mall_city_french.pdf,french,city_french,buildings_french,buildings
le restaurant,the restaurant,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_buildings/restaurant.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_buildings/restaurant.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_buildings/restaurant_city_french.pdf,french,city_french,buildings_french,buildings
l’appartement,the apartment,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_buildings/apartment.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_buildings/apartment.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_buildings/apartment_city_french.pdf,french,city_french,buildings_french,buildings
la poste,the post office,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_buildings/post_office.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_buildings/post_office.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_buildings/post_office_city_french.pdf,french,city_french,buildings_french,buildings
la banque,the bank,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_buildings/bank.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_buildings/bank.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_buildings/bank_city_french.pdf,french,city_french,buildings_french,buildings
travailler,to work,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_buildings/to_work.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_buildings/to_work.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_buildings/to_work_city_french.pdf,french,city_french,buildings_french,buildings
acheter,to buy,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_buildings/to_buy.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_buildings/to_buy.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_buildings/to_buy_city_french.pdf,french,city_french,buildings_french,buildings
chercher,to look for,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_buildings/to_look_for.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_buildings/to_look_for.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_buildings/to_look_for_city_french.pdf,french,city_french,buildings_french,buildings
l’autobus,the bus,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_transportation/bus.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_transportation/bus.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_transportation/bus_city_french.pdf,french,city_french,transportation_french,transportation
la station d'autobus ,the bus station,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_transportation/bus_station.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_transportation/bus_station.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_transportation/bus_station_city_french.pdf,french,city_french,transportation_french,transportation
l’avion,the plane,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_images/images_transportation/plane.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_audio/audio_transportation/plane.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_city/subtheme/word_pdfs/pdfs_transportation/plane_city_french.pdf,french,city_french,transportation_french,transportation
